4310349
4624393
0274780
0293730
4032008
0168817
6017173
0832484
0127154
0535414
1602532
0165202
0165717
0731695
0175813
0175814
0171037
0680391
3590589
0204976
6459861
8164545
1131777
1429027
4320986
0674858
4946715
1886883
4216094
3741428
3399805
10058316
3376747
1330499
3694167
2748631
7485085
3317773
0189771
8212777
1558763
4320372
2186406
0140853
2385671
3939512
7725150
0524873
1840682
3002162
0650601
1038548
1915390
1377711
4605434
1873502
4198982
4362081
0168886
3475913
5749840
0183469
0446341
5447381
2253435
0128441
4028007
8765780
4018553
4833013
0194086
0170056
2754254
2502595
0186061
0187963
0224577
0737287
2412120
0193298
0152841
1941189
7392017
7407805
3704463
0203164
4407612
5305625
8041901
1665470
4826130
5446590
3699022
4668062
5218324
5505571
5526841
7849442
4098831
8529267
7649521
4546664
10038326
4133577
3652187
7691753
0067969
2767998
0143224
0148428
1356025
2237021
10093915
2832259
5404296
0161596
1616566
1458339
3396061
0227429
2526474
0296027
1488982
6480872
5663127
3370232
3391994
8919703
4310093
4118341
3560113
4942087
9343683
2436746
10364459
7902127
1716898
0198157
0469717
0223726
9078142
3462876
2748673
4251400
4406655
4180648
4309853
2987923
1803465
0353140
3983091
4193587
4161094
4167727
4156068
0255309
0171166
0630126
3709493
1913226
0457167
0207586
0268201
3072262
4214356
4325639
4136030
3676646
0464255
3784243
0222698
3579923
0767263
0258924
0251772
7319900
0284812
0218544
1945396
0232721
3822847
3878611
3852973
3858744
1599315
0213264
1056126
0842589
0221036
3535648
1691168
4415305
0223137
3923213
4021634
0214583
0206081
0439935
4119232
2602955
2702912
2651565
0341979
0228322
4367363
0375410
2690502
3821368
3962140
0373814
4203474
4292075
1412685
0257978
0209610
1294756
8078305
0505289
0211898
1149528
0268408
0479627
0232155
2513590
0266260
0734923
3291659
0801731
4043866
5792257
0324658
3253213
0426002
4453909
3952288
0223722
0250298
5115590
10002868
8644492
2219655
1333995
0627033
4602824
7421314
7379850
5103331
5535336
7681907
0277508
3715747
0273316
0277142
0322542
1900830
0368974
0248197
2544452
1667555
0751759
0492586
0430750
0437580
2347999
1764134
7981613
5566596
3347599
9081226
3133946
4657618
5689879
5556057
8383564
5583061
5544646
0310769
1591838
0247284
0084771
0954142
0287495
5300257
0293964
0978045
1913636
3523875
4394954
0247785
0239328
3952506
3968428
0740076
0973367
5245020
0678140
0311267
1096230
0831671
0653107
0321583
3250599
4181647
0829249
4980590
0322104
2943586
1204566
1718374
0280085
1223904
0369155
7396911
4448630
1112818
3284406
1621198
4234178
3620315
0370493
4163412
0420758
0618472
2669293
0365329
0259477
0318928
0371403
2839325
0367768
2274367
2331762
0369505
0593261
3137289
5399140
0347753
0383973
0360841
3033628
3047839
3219005
2610420
0389409
10598161
1923579
4493243
0288358
1636622
0394838
3055265
2870728
2543471
4105387
5599759
4655587
0383472
1403263
9032938
0431977
3667490
3275907
4082252
10492702
0397354
1874156
0652209
0134483
0495414
2913954
0415395
1750029
0906643
0740084
1014760
6122757
2879980
3659287
4780293
10031180
5565591
2095003
1915412
0406520
7618480
0096585
0413664
1434061
0353496
0986457
0930525
0628523
2113254
0673589
2051775
2123113
3671766
1053162
0911708
9323827
0891476
1394702
2817414
0695794
0704503
3630557
3922339
4059551
3889993
3617016
5120928
0658982
0512330
0609446
0478997
0435083
5889254
0962322
1025427
5601584
